Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
8.094208121299743652e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.253999999999999915e+01,2.100000000000000000e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.193230438232421875e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.292253684997558594e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.391275930404663086e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.108999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.490298199653625488e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.264000000000000057e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.589320421218872070e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.257000000000000028e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.688343667984008789e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.257000000000000028e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.787366151809692383e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.267000000000000171e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.886388468742370605e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.260999999999999943e+01,2.103000000000000114e+01,2.300000000000000000e+01,2.300000000000000000e+01
8.985409879684448242e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.257000000000000028e+01,2.108999999999999986e+01,2.300000000000000000e+01,2.300000000000000000e+01
9.084432387351989746e+01,1.000000000000000000e+02,0.000000000000000000e+00,2.264000000000000057e+01,2.105999999999999872e+01,2.300000000000000000e+01,2.300000000000000000e+01
